id,tag,type
1306720,Hand-drawn,T
1306720,Local Co-Op,T
1306720,Multiplayer,T
1306720,Colorful,T
1306720,Adventure,T
1306720,Great Soundtrack,T
1306720,Casual,T
1306720,Choose Your Own Adventure,T
1306720,Single-player,C
1306720,Shared/Split Screen Co-op,C
1306720,Steam Achievements,C
1306720,Full controller support,C
1306720,Steam Trading Cards,C
1306720,Steam Cloud,C
1306720,Steam Leaderboards,C
1306720,Remote Play Together,C
1307090,Racing,T
1307090,Casual,T
1307090,Indie,T
1307090,Driving,T
1307090,Arcade,T
1307090,3D,T
1307090,Cartoony,T
1307090,Split Screen,T
1307090,Old School,T
1307090,Retro,T
1307090,Multiplayer,T
1307090,PvP,T
1307090,Singleplayer,T
1307090,Local Multiplayer,T
1307090,4 Player Local,T
1307090,Single-player,C
1307090,Shared/Split Screen PvP,C
1307090,Steam Achievements,C
1307090,Steam Trading Cards,C
1307090,Partial Controller Support,C
1307090,Steam Cloud,C
1307090,Remote Play Together,C
1307440,Massively Multiplayer,T
1307440,Indie,T
1307440,Simulation,T
1307440,Strategy,T
1307440,Action,T
1307440,Adventure,T
1307440,MMO,C
1307440,Online PvP,C
1307440,Online Co-op,C
1307440,Downloadable Content,C
1307550,Open World,T
1307550,Crafting,T
1307550,Survival,T
1307550,Multiplayer,T
1307550,Sandbox,T
1307550,RPG,T
1307550,Open World Survival Craft,T
1307550,Building,T
1307550,Action,T
1307550,Early Access,T
1307550,Adventure,T
1307550,Online Co-Op,T
1307550,Co-op,T
1307550,Indie,T
1307550,Anime,T
1307550,Hack and Slash,T
1307550,Automation,T
1307550,Character Customization,T
1307550,Singleplayer,T
1307550,Third Person,T
1307550,Single-player,C
1307550,Online Co-op,C
1307550,LAN Co-op,C
1307550,Partial Controller Support,C
1307550,Steam Cloud,C
1307550,Remote Play on Tablet,C
1307580,Adventure,T
1307580,Puzzle,T
1307580,Exploration,T
1307580,Point & Click,T
1307580,Cute,T
1307580,Relaxing,T
1307580,2D,T
1307580,Casual,T
1307580,Funny,T
1307580,Hand-drawn,T
1307580,Family Friendly,T
1307580,Hidden Object,T
1307580,Atmospheric,T
1307580,Singleplayer,T
1307580,Cartoon,T
1307580,Photo Editing,T
1307580,Music,T
1307580,Soundtrack,T
1307580,Stylized,T
1307580,Nature,T
1307580,Single-player,C
1307580,Steam Achievements,C
1307580,Full controller support,C
1307600,Strategy,T
1307600,Action,T
1307600,Indie,T
1307600,Simulation,T
1307600,World War II,T
1307600,Realistic,T
1307600,Turn-Based Strategy,T
1307600,Real Time Tactics,T
1307600,Wargame,T
1307600,Replay Value,T
1307600,Multiplayer,T
1307600,Historical,T
1307600,Singleplayer,T
1307600,Real-Time,T
1307600,Military,T
1307600,Moddable,T
1307600,RTS,T
1307600,War,T
1307600,Co-op,T
1307600,Tactical,T
1307600,Single-player,C
1307600,Online PvP,C
1307600,Online Co-op,C
1307600,Downloadable Content,C
1307600,Steam Achievements,C
1307600,Steam Trading Cards,C
1307600,Steam Workshop,C
1307600,Steam Cloud,C
1307680,Simulation,T
1307680,Action,T
1307680,Indie,T
1307680,Strategy,T
1307680,Single-player,C
1307680,Online PvP,C
1307680,Downloadable Content,C
1307680,Steam Achievements,C
1307680,Steam Workshop,C
1307680,Partial Controller Support,C
1307680,Steam Cloud,C
1307680,Includes level editor,C
1307680,The game was rated PEGI 12 for occasional non-realistic violence. Not appropriate for persons below 12 years of age.,R
1307870,Indie,T
1307870,Adventure,T
1307870,Puzzle,T
1307870,First-Person,T
1307870,Open World,T
1307870,Exploration,T
1307870,Relaxing,T
1307870,Singleplayer,T
1307870,Single-player,C
1307870,Steam Achievements,C
1307870,Full controller support,C
1307870,Steam Cloud,C
1307890,City Builder,T
1307890,Colony Sim,T
1307890,Base Building,T
1307890,Management,T
1307890,Medieval,T
1307890,Economy,T
1307890,Strategy,T
1307890,Multiplayer,T
1307890,Resource Management,T
1307890,PvP,T
1307890,Simulation,T
1307890,Co-op,T
1307890,3D,T
1307890,Procedural Generation,T
1307890,Online Co-Op,T
1307890,Early Access,T
1307890,Singleplayer,T
1307890,Indie,T
1307890,Card Game,T
1307890,Single-player,C
1307890,Online PvP,C
1307890,Online Co-op,C
1308182,Action,T
1308182,Violent,T
1308182,Online PvP,C
1308182,Online Co-op,C
1308182,Downloadable Content,C
1308182,Steam Achievements,C
1308182,Steam Trading Cards,C
1308182,Partial Controller Support,C
1308182,Steam Cloud,C
1308182,Stats,C
1308183,Action,T
1308183,Violent,T
1308183,Realistic,T
1308183,FPS,T
1308183,Shooter,T
1308183,Multiplayer,T
1308183,Online PvP,C
1308183,Online Co-op,C
1308183,Downloadable Content,C
1308183,Steam Achievements,C
1308183,Steam Trading Cards,C
1308183,Partial Controller Support,C
1308183,Steam Cloud,C
1308183,Stats,C
1308500,Indie,T
1308500,Strategy,T
1308500,Adventure,T
1308500,2D,T
1308500,Turn-Based,T
1308500,Single-player,C
1308950,Action,T
1308950,Sports,T
1308950,Adventure,T
1308950,Indie,T
1308950,Massively Multiplayer,T
1308950,Parkour,T
1308950,Co-op,T
1308950,Funny,T
1308950,Local Multiplayer,T
1308950,Old School,T
1308950,Team-Based,T
1308950,Multiplayer,T
1308950,Singleplayer,T
1308950,Fast-Paced,T
1308950,Difficult,T
1308950,Competitive,T
1308950,PvP,T
1308950,Early Access,T
1308950,Idler,T
1308950,Arcade,T
1308950,Online PvP,C
1308950,LAN PvP,C
1308950,Online Co-op,C
1308950,LAN Co-op,C
1308950,Steam Cloud,C
1308950,Profile Features Limited,C
1309860,Casual,T
1309860,Hidden Object,T
1309860,Tutorial,T
1309860,Point & Click,T
1309860,First-Person,T
1309860,2D,T
1309860,Detective,T
1309860,Puzzle,T
1309860,Hand-drawn,T
1309860,Thriller,T
1309860,Science,T
1309860,Logic,T
1309860,Crime,T
1309860,Investigation,T
1309860,Mystery,T
1309860,Adventure,T
1309860,Atmospheric,T
1309860,Beautiful,T
1309860,Conspiracy,T
1309860,Inventory Management,T
1309860,Single-player,C
1309860,Steam Achievements,C
1309860,Steam Trading Cards,C
1309860,Steam Cloud,C
1310370,Action,T
1310370,Adventure,T
1310370,RPG,T
1310370,Single-player,C
1310370,Downloadable Content,C
1310370,Full controller support,C
1310370,Bad Language,R
1310370,Violence,R
1310370,In-Game Purchases,R
1310990,FPS,T
1310990,Sexual Content,T
1310990,Shooter,T
1310990,Visual Novel,T
1310990,Story Rich,T
1310990,Interactive Fiction,T
1310990,Anime,T
1310990,Thriller,T
1310990,2D,T
1310990,RPG,T
1310990,Fantasy,T
1310990,Mystery,T
1310990,Singleplayer,T
1310990,2D Platformer,T
1310990,Family Friendly,T
1310990,Adventure,T
1310990,World War II,T
1310990,Indie,T
1310990,Action,T
1310990,Atmospheric,T
1310990,Single-player,C
1310990,Steam Trading Cards,C
1311070,Fantasy,T
1311070,Action-Adventure,T
1311070,Singleplayer,T
1311070,Metroidvania,T
1311070,Puzzle Platformer,T
1311070,Action,T
1311070,Adventure,T
1311070,2D,T
1311070,2D Platformer,T
1311070,Hand-drawn,T
1311070,Puzzle,T
1311070,Platformer,T
1311070,Colorful,T
1311070,Arcade,T
1311070,Hack and Slash,T
1311070,Indie,T
1311070,Exploration,T
1311070,Side Scroller,T
1311070,Anime,T
1311070,Cute,T
1311070,Single-player,C
1311070,Steam Achievements,C
1311070,Full controller support,C
1311070,Steam Trading Cards,C
1311070,Steam Cloud,C
1311090,Action,T
1311090,Online PvP,C
1311090,Online Co-op,C
1311090,Downloadable Content,C
1311090,Full controller support,C
1311090,Violence,R
1311090,In-Game Purchases,R
1311091,Action,T
1311091,Online PvP,C
1311091,Online Co-op,C
1311091,Downloadable Content,C
1311091,Full controller support,C
1311091,Violence,R
1311091,In-Game Purchases,R
1311092,Action,T
1311092,Online PvP,C
1311092,Online Co-op,C
1311092,Downloadable Content,C
1311092,Full controller support,C
1311092,Violence,R
1311092,In-Game Purchases,R
1311098,Action,T
1311098,Online PvP,C
1311098,Online Co-op,C
1311098,Downloadable Content,C
1311098,Full controller support,C
1311098,Violence,R
1311098,In-Game Purchases,R
1312740,Casual,T
1312740,Simulation,T
1312740,Trivia,T
1312740,Puzzle,T
1312740,Arcade,T
1312740,Party Game,T
1312740,Rhythm,T
1312740,Logic,T
1312740,Modern,T
1312740,Co-op,T
1312740,Team-Based,T
1312740,Local Co-Op,T
1312740,Funny,T
1312740,Colorful,T
1312740,Multiplayer,T
1312740,Controller,T
1312740,Singleplayer,T
1312740,Family Friendly,T
1312740,4 Player Local,T
1312740,Local Multiplayer,T
1312740,Single-player,C
1312740,Shared/Split Screen PvP,C
1312740,Shared/Split Screen Co-op,C
1312740,Steam Achievements,C
1312740,Full controller support,C
1312740,Remote Play Together,C
1312740,Profile Features Limited,C
1313340,Early Access,T
1313340,Action,T
1313340,Adventure,T
1313340,Indie,T
1313340,Open World,T
1313340,Sandbox,T
1313340,Survival,T
1313340,Open World Survival Craft,T
1313340,2.5D,T
1313340,2D,T
1313340,Pixel Graphics,T
1313340,Top-Down,T
1313340,Automation,T
1313340,Crafting,T
1313340,Resource Management,T
1313340,Building,T
1313340,Action RPG,T
1313340,Action-Adventure,T
1313340,Family Friendly,T
1313340,Fantasy,T
1313340,Single-player,C
1313340,Online Co-op,C
1313340,LAN Co-op,C
1313340,Steam Achievements,C
1313340,Steam Cloud,C
1313340,Profile Features Limited,C
1314140,Simulation,T
1314140,Singleplayer,T
1314140,Casual,T
1314140,Realistic,T
1314140,Automobile Sim,T
1314140,Relaxing,T
1314140,Trains,T
1314140,Driving,T
1314140,Physics,T
1314140,Replay Value,T
1314140,VR,T
1314140,Single-player,C
1314140,Partial Controller Support,C
1314561,Action,T
1314561,Adventure,T
1314561,Free to Play,T
1314561,FPS,T
1314561,MMORPG,T
1314561,Looter Shooter,T
1314561,Multiplayer,T
1314561,Shooter,T
1314561,Singleplayer,T
1314561,Single-player,C
1314561,Online PvP,C
1314561,Online Co-op,C
1314561,Downloadable Content,C
1314561,Steam Achievements,C
1314561,Full controller support,C
1314561,In-App Purchases,C
1314561,Remote Play on TV,C
1314561,Blood ,R
1314561,Language ,R
1314561,Violence,R
1314562,Action,T
1314562,Adventure,T
1314562,Free to Play,T
1314562,FPS,T
1314562,Sci-fi,T
1314562,Single-player,C
1314562,Online PvP,C
1314562,Online Co-op,C
1314562,Downloadable Content,C
1314562,Steam Achievements,C
1314562,Full controller support,C
1314562,In-App Purchases,C
1314562,Remote Play on TV,C
1314562,Blood ,R
1314562,Language ,R
1314562,Violence,R
1314563,Action,T
1314563,Adventure,T
1314563,PvP,T
1314563,Looter Shooter,T
1314563,PvE,T
1314563,FPS,T
1314563,Competitive,T
1314563,MMORPG,T
1314563,Open World,T
1314563,Shooter,T
1314563,First-Person,T
1314563,Lore-Rich,T
1314563,Loot,T
1314563,Sci-fi,T
1314563,Free to Play,T
1314563,Space,T
1314563,Atmospheric,T
1314563,Cinematic,T
1314563,Co-op,T
1314563,Combat,T
1314563,Single-player,C
1314563,Online PvP,C
1314563,Online Co-op,C
1314563,Downloadable Content,C
1314563,Steam Achievements,C
1314563,Full controller support,C
1314563,In-App Purchases,C
1314563,Remote Play on TV,C
1314563,Blood ,R
1314563,Language ,R
1314563,Violence,R
1314761,Action,T
1314761,Violent,T
1314761,Single-player,C
1314761,Online PvP,C
1314761,Downloadable Content,C
1314761,Full controller support,C
1314761,Bad Language,R
1314761,Violence,R
1314761,In-Game Purchases,R
1314761,In-Game Purchases(Includes Random Items),R
1314820,Simulation,T
1314820,Flight,T
1314820,Indie,T
1314820,Education,T
1314820,Singleplayer,T
1314820,First-Person,T
1314820,Relaxing,T
1314820,Single-player,C
1314820,Partial Controller Support,C
1315150,Sports,T
1315150,Action,T
1315150,Casual,T
1315150,Single-player,C
1315150,Online PvP,C
1315150,Steam Achievements,C
1315150,Steam Trading Cards,C
1315150,In-App Purchases,C
1315150,Partial Controller Support,C
1315150,Remote Play on Phone,C
1315150,Remote Play on Tablet,C
1315160,RPG,T
1315160,Adventure,T
1315160,Indie,T
1315160,Nudity,T
1315160,Gore,T
1315160,Visual Novel,T
1315160,Post-apocalyptic,T
1315160,Anime,T
1315160,LGBTQ+,T
1315160,Single-player,C
1315220,Action,T
1315220,Indie,T
1315220,Shooter,T
1315220,FPS,T
1315220,Looter Shooter,T
1315220,Realistic,T
1315220,VR,T
1315220,Futuristic,T
1315220,Loot,T
1315220,Gore,T
1315220,Violent,T
1315220,Early Access,T
1315220,Gun Customization,T
1315220,PvE,T
1315220,Singleplayer,T
1315220,Single-player,C
1315220,Steam Cloud,C
1315220,Profile Features Limited,C
1315470,Action,T
1315470,Single-player,C
1315470,Online PvP,C
1315470,Downloadable Content,C
1315470,Full controller support,C
1315470,Bad Language,R
1315470,Violence,R
1315470,Online Gameplay,R
1315471,Action,T
1315471,Single-player,C
1315471,Online PvP,C
1315471,Downloadable Content,C
1315471,Full controller support,C
1315471,Bad Language,R
1315471,Violence,R
1315471,Online Gameplay,R
1315610,Early Access,T
1315610,Lovecraftian,T
1315610,Action RPG,T
1315610,Action,T
1315610,Roguelite,T
1315610,Magic,T
1315610,Souls-like,T
1315610,2D,T
1315610,Atmospheric,T
1315610,Dark Fantasy,T
1315610,Fantasy,T
1315610,Dark,T
1315610,Mystery,T
1315610,Action Roguelike,T
1315610,Action-Adventure,T
1315610,Combat,T
1315610,Procedural Generation,T
1315610,Singleplayer,T
1315610,Roguevania,T
1315610,Physics,T
1315610,Single-player,C
1315610,Steam Achievements,C
1315610,Full controller support,C
1315610,Steam Cloud,C
1315750,Strategy,T
1315750,Action,T
1315750,Violent,T
1315750,Fantasy,T
1315750,Single-player,C
1315750,Online PvP,C
1315750,LAN PvP,C
1315750,Online Co-op,C
1315750,LAN Co-op,C
1315750,Downloadable Content,C
1315750,Steam Achievements,C
1315750,Steam Trading Cards,C
1315750,Steam Workshop,C
1315750,Violence,R
1315980,Space,T
1315980,Simulation,T
1315980,Survival,T
1315980,Management,T
1315980,Strategy,T
1315980,Indie,T
1315980,Science,T
1315980,Resource Management,T
1315980,Sci-fi,T
1315980,3D,T
1315980,Realistic,T
1315980,Singleplayer,T
1315980,Space Sim,T
1315980,Early Access,T
1315980,Survival Horror,T
1315980,First-Person,T
1315980,Point & Click,T
1315980,Exploration,T
1315980,Atmospheric,T
1315980,Outbreak Sim,T
1315980,Single-player,C
1315980,Steam Achievements,C
1316182,Action,T
1316182,Gore,T
1316182,Violent,T
1316182,Single-player,C
1316182,Online PvP,C
1316182,Shared/Split Screen PvP,C
1316182,Downloadable Content,C
1316182,Steam Achievements,C
1316182,Full controller support,C
1316182,Steam Trading Cards,C
1316182,In-App Purchases,C
1316182,Steam Cloud,C
1316182,Remote Play on Phone,C
1316182,Remote Play on Tablet,C
1316182,Remote Play on TV,C
1316182,Remote Play Together,C
1316182,Violence,R
1316182,Bad Language,R
1316182,In-Game Purchases,R
1316230,RPG,T
1316230,Adventure,T
1316230,Action,T
1316230,Strategy,T
1316230,Indie,T
1316230,Survival,T
1316230,Crafting,T
1316230,Open World Survival Craft,T
1316230,Base Building,T
1316230,Sandbox,T
1316230,Building,T
1316230,Singleplayer,T
1316230,Management,T
1316230,Fantasy,T
1316230,Single-player,C
1316230,Steam Achievements,C
1316230,Steam Cloud,C
1316230,Stats,C
1316550,Casual,T
1316550,Sports,T
1316550,Action,T
1316550,Racing,T
1316550,Music,T
1316550,Single-player,C
1316550,Online PvP,C
1316550,Downloadable Content,C
1316550,Steam Achievements,C
1316550,Steam Trading Cards,C
1316550,In-App Purchases,C
1316550,Partial Controller Support,C
1316550,Remote Play on Phone,C
1316550,Remote Play on Tablet,C
1316800,Action Roguelike,T
1316800,Bullet Hell,T
1316800,Shoot 'Em Up,T
1316800,Top-Down Shooter,T
1316800,Twin Stick Shooter,T
1316800,Difficult,T
1316800,Survival,T
1316800,Arcade,T
1316800,Roguelike,T
1316800,RPG,T
1316800,Split Screen,T
1316800,Top-Down,T
1316800,Cyberpunk,T
1316800,Bullet Time,T
1316800,Procedural Generation,T
1316800,Action,T
1316800,Indie,T
1316800,Sci-fi,T
1316800,Local Co-Op,T
1316800,Score Attack,T
1316800,Single-player,C
1316800,Shared/Split Screen Co-op,C
1316800,Steam Achievements,C
1316800,Full controller support,C
1316800,Steam Cloud,C
1316800,Steam Leaderboards,C
1316800,Remote Play Together,C
1316840,Simulation,T
1316840,Sports,T
1316840,Adventure,T
1316840,Hunting,T
1316840,Single-player,C
1316840,Online Co-op,C
1316840,Downloadable Content,C
1316840,Steam Achievements,C
1316840,Full controller support,C
1316840,Steam Cloud,C
1316840,"Violence, Online Game",R
1316910,Action,T
1316910,Platformer,T
1316910,Colorful,T
1316910,Controller,T
1316910,Multiplayer,T
1316910,Singleplayer,T
1316910,Party,T
1316910,Online Co-Op,T
1316910,Difficult,T
1316910,Psychological Horror,T
1316910,Cute,T
1316910,Arcade,T
1316910,Great Soundtrack,T
1316910,3D Platformer,T
1316910,Classic,T
1316910,Single-player,C
1316910,Shared/Split Screen PvP,C
1316910,Shared/Split Screen Co-op,C
1316910,Steam Achievements,C
1316910,Full controller support,C
1316910,Steam Trading Cards,C
1316910,Steam Cloud,C
1316910,Steam Leaderboards,C
1316910,Remote Play Together,C
1317080,Action,T
1317080,Strategy,T
1317080,Single-player,C
1317080,Online PvP,C
1317080,Downloadable Content,C
1317080,Full controller support,C
1317080,"Violence, In-game Purchases",R
1317160,Adventure,T
1317160,Action,T
1317160,Indie,T
1317160,RPG,T
1317160,Violent,T
1317160,Single-player,C
1317160,Shared/Split Screen Co-op,C
1317160,Downloadable Content,C
1317160,Steam Achievements,C
1317160,Full controller support,C
1317160,Steam Cloud,C
1317160,Stats,C
1317160,Remote Play on Phone,C
1317160,Remote Play on Tablet,C
1317160,Remote Play on TV,C
1317160,Remote Play Together,C
1317230,Simulation,T
1317230,Strategy,T
1317230,Historical,T
1317230,Grand Strategy,T
1317230,Wargame,T
1317230,Single-player,C
1317230,Cross-Platform Multiplayer,C
1317230,Downloadable Content,C
1317230,Steam Achievements,C
1317230,Steam Trading Cards,C
1317230,Steam Workshop,C
1317230,Steam Cloud,C
1317230,Violence,R
1317250,Simulation,T
1317250,Strategy,T
1317250,Wargame,T
1317250,Grand Strategy,T
1317250,Alternate History,T
1317250,Historical,T
1317250,War,T
1317250,Single-player,C
1317250,Cross-Platform Multiplayer,C
1317250,Downloadable Content,C
1317250,Steam Achievements,C
1317250,Steam Trading Cards,C
1317250,Steam Workshop,C
1317250,Steam Cloud,C
1317250,Violence,R
1317260,Simulation,T
1317260,Relaxing,T
1317260,Exploration,T
1317260,Physics,T
1317260,Atmospheric,T
1317260,Realistic,T
1317260,Singleplayer,T
1317260,Replay Value,T
1317260,Family Friendly,T
1317260,Flight,T
1317260,Single-player,C
1317260,Shared/Split Screen PvP,C
1317260,Downloadable Content,C
1317260,Partial Controller Support,C
1317260,Includes level editor,C
1318690,Strategy,T
1318690,Building,T
1318690,Automation,T
1318690,Base Building,T
1318690,Resource Management,T
1318690,Casual,T
1318690,Simulation,T
1318690,Sandbox,T
1318690,Indie,T
1318690,Management,T
1318690,2D,T
1318690,Crafting,T
1318690,Puzzle,T
1318690,Singleplayer,T
1318690,Minimalist,T
1318690,Single-player,C
1318690,Steam Achievements,C
1318690,Steam Cloud,C
1319420,Horror,T
1319420,Walking Simulator,T
1319420,Psychological Horror,T
1319420,Atmospheric,T
1319420,Narrative,T
1319420,First-Person,T
1319420,Dark,T
1319420,Exploration,T
1319420,Singleplayer,T
1319420,Cinematic,T
1319420,Pixel Graphics,T
1319420,Supernatural,T
1319420,Mystery,T
1319420,Adventure,T
1319420,Story Rich,T
1319420,Survival Horror,T
1319420,Gore,T
1319420,Sci-fi,T
1319420,Thriller,T
1319420,Psychological,T
1319420,Single-player,C
1319420,Steam Achievements,C
1319420,Full controller support,C
